it global_time dt rho m1 m2 m3 e tracer_ism tracer_sn rhod1 rhod2 rhod3 rhod4 m1d1 m1d2 m1d3 m1d4 m2d1 m2d2 m2d3 m2d4 m3d1 m3d2 m3d3 m3d4 c1 c2 c3 c4 c5 c6 c7 c8 n1 n2 n3 n4 n5 n6 n7 n8 | Xload Xmemory 'Cell_Updates /second/core' 'Active_Blocks/Core' 'Wct Per Code Time [s]' 'TimeToFinish [hrs]'
   33239  1.50000000E+01  5.65835668E-04   1.44133712E-01  3.18302777E+00  0.00000000E+00  0.00000000E+00  3.86504527E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920373E-07  5.39739399E-06  1.06203563E-05  4.09198670E-06  8.06690262E-06  4.37556147E-05  1.41235180E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.04166667E-01  4.37500000E-01  1.82291667E-01  2.86458333E-02  1.95312500E-02  1.95312500E-02        2       1       5      42      35      11      15      30 |   0.00E+00  0.00E+00  1.54E+05  1.41E+02  5.18E+01  1.22E+00
   33416  1.51000000E+01  5.66604785E-04   1.44133712E-01  3.18307125E+00  0.00000000E+00  0.00000000E+00  3.86504482E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920367E-07  5.39739236E-06  1.06203545E-05  4.14908806E-06  8.17810357E-06  4.37568801E-05  1.41235666E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.04166667E-01  4.47916667E-01  1.77083333E-01  2.34375000E-02  2.08333333E-02  1.82291667E-02        2       1       5      43      34       9      16      28 |   0.00E+00  0.00E+00  1.50E+05  1.38E+02  5.19E+01  1.22E+00
   33593  1.52000000E+01  5.67394566E-04   1.44133712E-01  3.18311482E+00  0.00000000E+00  0.00000000E+00  3.86504436E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920363E-07  5.39738969E-06  1.06203520E-05  4.20657018E-06  8.29009525E-06  4.37581113E-05  1.41236136E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.04166667E-01  4.27083333E-01  1.92708333E-01  2.60416667E-02  2.08333333E-02  2.08333333E-02        2       1       5      41      37      10      16      32 |   0.00E+00  0.00E+00  1.57E+05  1.44E+02  5.17E+01  1.22E+00
   33770  1.53000000E+01  5.68159708E-04   1.44133712E-01  3.18315846E+00  0.00000000E+00  0.00000000E+00  3.86504390E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920340E-07  5.39738851E-06  1.06203496E-05  4.26443772E-06  8.40288138E-06  4.37593411E-05  1.41236602E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.25000000E-01  4.16666667E-01  1.87500000E-01  2.86458333E-02  1.56250000E-02  1.82291667E-02        2       1       6      40      36      11      12      28 |   0.00E+00  0.00E+00  1.48E+05  1.36E+02  5.17E+01  1.22E+00
   33946  1.54000000E+01  5.68934166E-04   1.44133712E-01  3.18320220E+00  0.00000000E+00  0.00000000E+00  3.86504343E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920336E-07  5.39738552E-06  1.06203474E-05  4.32269331E-06  8.51646289E-06  4.37605548E-05  1.41237064E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.04166667E-01  4.47916667E-01  1.71875000E-01  2.86458333E-02  1.95312500E-02  1.95312500E-02        2       1       5      43      33      11      15      30 |   0.00E+00  0.00E+00  1.55E+05  1.40E+02  5.08E+01  1.19E+00
   34122  1.55000000E+01  5.69690731E-04   1.44133712E-01  3.18324603E+00  0.00000000E+00  0.00000000E+00  3.86504297E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920311E-07  5.39738434E-06  1.06203445E-05  4.38133372E-06  8.63083758E-06  4.37617763E-05  1.41237509E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.04166667E-01  4.37500000E-01  1.87500000E-01  2.34375000E-02  2.21354167E-02  1.69270833E-02        2       1       5      42      36       9      17      26 |   0.00E+00  0.00E+00  1.51E+05  1.38E+02  5.15E+01  1.21E+00
   34298  1.56000000E+01  5.70457001E-04   1.44133712E-01  3.18328996E+00  0.00000000E+00  0.00000000E+00  3.86504250E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920307E-07  5.39738143E-06  1.06203425E-05  4.44036110E-06  8.74600706E-06  4.37629634E-05  1.41237967E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.04166667E-01  4.47916667E-01  1.71875000E-01  2.86458333E-02  1.95312500E-02  1.95312500E-02        2       1       5      43      33      11      15      30 |   0.00E+00  0.00E+00  1.53E+05  1.40E+02  5.12E+01  1.20E+00
   34474  1.57000000E+01  5.71198834E-04   1.44133712E-01  3.18333399E+00  0.00000000E+00  0.00000000E+00  3.86504203E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920282E-07  5.39737997E-06  1.06203400E-05  4.49978076E-06  8.86197857E-06  4.37641545E-05  1.41238420E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.45833333E-01  4.16666667E-01  1.61458333E-01  2.86458333E-02  1.95312500E-02  1.95312500E-02        2       1       7      40      31      11      15      30 |   0.00E+00  0.00E+00  1.51E+05  1.37E+02  5.07E+01  1.19E+00
   34649  1.58000000E+01  5.71961483E-04   1.44133712E-01  3.18337813E+00  0.00000000E+00  0.00000000E+00  3.86504155E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920277E-07  5.39737728E-06  1.06203373E-05  4.55959429E-06  8.97875156E-06  4.37653173E-05  1.41238947E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.45833333E-01  4.06250000E-01  1.77083333E-01  2.60416667E-02  1.69270833E-02  1.95312500E-02        2       1       7      39      34      10      13      30 |   0.00E+00  0.00E+00  1.52E+05  1.36E+02  5.02E+01  1.17E+00
   34824  1.59000000E+01  5.72696491E-04   1.44133712E-01  3.18342238E+00  0.00000000E+00  0.00000000E+00  3.86504108E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920252E-07  5.39737542E-06  1.06203351E-05  4.61979601E-06  9.09631496E-06  4.37664768E-05  1.41239498E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   1.66666667E-01  4.16666667E-02  1.45833333E-01  4.06250000E-01  1.71875000E-01  2.60416667E-02  2.21354167E-02  1.95312500E-02        2       1       7      39      33      10      17      30 |   0.00E+00  0.00E+00  1.54E+05  1.39E+02  5.04E+01  1.18E+00
   34999  1.60000000E+01  5.73443598E-04   1.44133712E-01  3.18346675E+00  0.00000000E+00  0.00000000E+00  3.86504060E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920247E-07  5.39737301E-06  1.06203321E-05  4.68039084E-06  9.21468307E-06  4.37676162E-05  1.41240047E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  1.66666667E-01  4.27083333E-01  1.71875000E-01  2.60416667E-02  2.21354167E-02  1.95312500E-02        1       2       8      41      33      10      17      30 |   0.00E+00  0.00E+00  1.57E+05  1.42E+02  5.03E+01  1.17E+00
   35174  1.61000000E+01  5.74180743E-04   1.44133712E-01  3.18351123E+00  0.00000000E+00  0.00000000E+00  3.86504012E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920222E-07  5.39737070E-06  1.06203298E-05  4.74138193E-06  9.33385402E-06  4.37687433E-05  1.41240618E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  1.66666667E-01  4.37500000E-01  1.66666667E-01  2.60416667E-02  1.82291667E-02  1.82291667E-02        1       2       8      42      32      10      14      28 |   0.00E+00  0.00E+00  1.50E+05  1.37E+02  5.10E+01  1.19E+00
   35348  1.62000000E+01  5.76180478E-04   1.44133712E-01  3.18355583E+00  0.00000000E+00  0.00000000E+00  3.86503964E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920217E-07  5.39736861E-06  1.06203272E-05  4.80277041E-06  9.45383031E-06  4.37698597E-05  1.41241182E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  1.87500000E-01  4.06250000E-01  1.71875000E-01  2.86458333E-02  1.95312500E-02  1.95312500E-02        1       2       9      39      33      11      15      30 |   0.00E+00  0.00E+00  1.52E+05  1.40E+02  5.11E+01  1.19E+00
   35522  1.63000000E+01  5.75637411E-04   1.44133712E-01  3.18360055E+00  0.00000000E+00  0.00000000E+00  3.86503915E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920191E-07  5.39736582E-06  1.06203243E-05  4.86455258E-06  9.57461152E-06  4.37709540E-05  1.41241716E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  1.87500000E-01  4.06250000E-01  1.71875000E-01  3.12500000E-02  1.82291667E-02  1.82291667E-02        1       2       9      39      33      12      14      28 |   0.00E+00  0.00E+00  1.51E+05  1.38E+02  5.07E+01  1.18E+00
   35696  1.64000000E+01  5.77176148E-04   1.44133712E-01  3.18364540E+00  0.00000000E+00  0.00000000E+00  3.86503866E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920186E-07  5.39736406E-06  1.06203220E-05  4.92673316E-06  9.69619952E-06  4.37720471E-05  1.41242255E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  1.87500000E-01  4.16666667E-01  1.66666667E-01  2.34375000E-02  1.95312500E-02  1.95312500E-02        1       2       9      40      32       9      15      30 |   0.00E+00  0.00E+00  1.52E+05  1.38E+02  5.02E+01  1.17E+00
   35870  1.65000000E+01  5.77082200E-04   1.44133712E-01  3.18369039E+00  0.00000000E+00  0.00000000E+00  3.86503817E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920160E-07  5.39736077E-06  1.06203190E-05  4.98931381E-06  9.81859229E-06  4.37731081E-05  1.41242770E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.08333333E-01  3.85416667E-01  1.71875000E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       2      10      37      33      11      16      28 |   0.00E+00  0.00E+00  1.51E+05  1.38E+02  5.05E+01  1.17E+00
   36044  1.66000000E+01  5.78231388E-04   1.44133712E-01  3.18373550E+00  0.00000000E+00  0.00000000E+00  3.86503768E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920154E-07  5.39735934E-06  1.06203165E-05  5.05229487E-06  9.94179725E-06  4.37741772E-05  1.41243335E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.08333333E-01  3.85416667E-01  1.71875000E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       2      10      37      33      11      16      28 |   0.00E+00  0.00E+00  1.53E+05  1.38E+02  5.01E+01  1.16E+00
   36217  1.67000000E+01  5.78508908E-04   1.44133712E-01  3.18378076E+00  0.00000000E+00  0.00000000E+00  3.86503719E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920128E-07  5.39735554E-06  1.06203138E-05  5.11567974E-06  1.00658141E-05  4.37752034E-05  1.41243963E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.08333333E-01  3.95833333E-01  1.61458333E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       2      10      38      31      11      16      28 |   0.00E+00  0.00E+00  1.50E+05  1.37E+02  5.04E+01  1.17E+00
   36390  1.68000000E+01  5.79382819E-04   1.44133712E-01  3.18382615E+00  0.00000000E+00  0.00000000E+00  3.86503669E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920122E-07  5.39735445E-06  1.06203106E-05  5.17946500E-06  1.01906401E-05  4.37762476E-05  1.41244592E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.08333333E-01  3.85416667E-01  1.71875000E-01  2.60416667E-02  2.34375000E-02  1.82291667E-02        1       2      10      37      33      10      18      28 |   0.00E+00  0.00E+00  1.53E+05  1.39E+02  5.03E+01  1.16E+00
   36563  1.69000000E+01  5.79918661E-04   1.44133712E-01  3.18387169E+00  0.00000000E+00  0.00000000E+00  3.86503619E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920117E-07  5.39735060E-06  1.06203083E-05  5.24365093E-06  1.03162771E-05  4.37772490E-05  1.41245243E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.29166667E-01  3.64583333E-01  1.71875000E-01  2.86458333E-02  1.82291667E-02  2.08333333E-02        1       2      11      35      33      11      14      32 |   0.00E+00  0.00E+00  1.54E+05  1.39E+02  4.99E+01  1.15E+00
   36736  1.70000000E+01  5.80639646E-04   1.44133712E-01  3.18391737E+00  0.00000000E+00  0.00000000E+00  3.86503569E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920089E-07  5.39734936E-06  1.06203052E-05  5.30824329E-06  1.04427290E-05  4.37782807E-05  1.41245880E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.29166667E-01  3.85416667E-01  1.51041667E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       2      11      37      29      11      16      28 |   0.00E+00  0.00E+00  1.50E+05  1.35E+02  4.97E+01  1.14E+00
   36909  1.71000000E+01  5.81317101E-04   1.44133712E-01  3.18396319E+00  0.00000000E+00  0.00000000E+00  3.86503519E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920084E-07  5.39734602E-06  1.06203024E-05  5.37324255E-06  1.05699981E-05  4.37792776E-05  1.41246520E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  8.33333333E-02  2.29166667E-01  3.85416667E-01  1.51041667E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       2      11      37      29      11      16      28 |   0.00E+00  0.00E+00  1.51E+05  1.35E+02  4.91E+01  1.13E+00
   37081  1.72000000E+01  5.81999232E-04   1.44133712E-01  3.18400917E+00  0.00000000E+00  0.00000000E+00  3.86503468E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920056E-07  5.39734406E-06  1.06202997E-05  5.43864633E-06  1.06980792E-05  4.37802810E-05  1.41247159E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.50000000E-01  3.95833333E-01  1.61458333E-01  2.86458333E-02  1.95312500E-02  1.95312500E-02        1       1      12      38      31      11      15      30 |   0.00E+00  0.00E+00  1.55E+05  1.39E+02  4.94E+01  1.14E+00
   37253  1.73000000E+01  5.83875450E-04   1.44133712E-01  3.18405530E+00  0.00000000E+00  0.00000000E+00  3.86503417E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920051E-07  5.39734124E-06  1.06202961E-05  5.50445508E-06  1.08269767E-05  4.37812632E-05  1.41247776E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.91666667E-01  3.64583333E-01  1.51041667E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       1      14      35      29      11      16      28 |   0.00E+00  0.00E+00  1.49E+05  1.35E+02  4.95E+01  1.14E+00
   37425  1.74000000E+01  5.83375830E-04   1.44133712E-01  3.18410159E+00  0.00000000E+00  0.00000000E+00  3.86503366E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920024E-07  5.39733859E-06  1.06202937E-05  5.57067158E-06  1.09566947E-05  4.37822359E-05  1.41248404E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.91666667E-01  3.85416667E-01  1.35416667E-01  2.34375000E-02  1.95312500E-02  1.95312500E-02        1       1      14      37      26       9      15      30 |   0.00E+00  0.00E+00  1.50E+05  1.33E+02  4.87E+01  1.12E+00
   37597  1.75000000E+01  5.84476589E-04   1.44133712E-01  3.18414803E+00  0.00000000E+00  0.00000000E+00  3.86503315E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41920018E-07  5.39733626E-06  1.06202907E-05  5.63729453E-06  1.10872330E-05  4.37832023E-05  1.41249009E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.91666667E-01  3.64583333E-01  1.51041667E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       1      14      35      29      11      16      28 |   0.00E+00  0.00E+00  1.51E+05  1.35E+02  4.90E+01  1.12E+00
   37769  1.76000000E+01  5.84734922E-04   1.44133712E-01  3.18419463E+00  0.00000000E+00  0.00000000E+00  3.86503263E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41919991E-07  5.39733292E-06  1.06202875E-05  5.70432921E-06  1.12185893E-05  4.37841469E-05  1.41249600E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.91666667E-01  3.75000000E-01  1.35416667E-01  2.86458333E-02  2.47395833E-02  1.95312500E-02        1       1      14      36      26      11      19      30 |   0.00E+00  0.00E+00  1.55E+05  1.38E+02  4.88E+01  1.12E+00
   37940  1.77000000E+01  5.85474629E-04   1.44133712E-01  3.18424140E+00  0.00000000E+00  0.00000000E+00  3.86503211E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41919985E-07  5.39733106E-06  1.06202848E-05  5.77177587E-06  1.13507715E-05  4.37850995E-05  1.41250187E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.91666667E-01  3.85416667E-01  1.35416667E-01  2.08333333E-02  2.21354167E-02  1.95312500E-02        1       1      14      37      26       8      17      30 |   0.00E+00  0.00E+00  1.51E+05  1.34E+02  4.86E+01  1.11E+00
   38111  1.78000000E+01  5.86079083E-04   1.44133712E-01  3.18428833E+00  0.00000000E+00  0.00000000E+00  3.86503159E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41919959E-07  5.39732703E-06  1.06202813E-05  5.83962870E-06  1.14837744E-05  4.37860163E-05  1.41250743E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.70833333E-01  3.85416667E-01  1.51041667E-01  2.86458333E-02  2.08333333E-02  1.82291667E-02        1       1      13      37      29      11      16      28 |   0.00E+00  0.00E+00  1.52E+05  1.36E+02  4.88E+01  1.11E+00
   38282  1.79000000E+01  5.86738031E-04   1.44133712E-01  3.18433542E+00  0.00000000E+00  0.00000000E+00  3.86503107E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41919952E-07  5.39732564E-06  1.06202785E-05  5.90789360E-06  1.16175978E-05  4.37869549E-05  1.41251300E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   8.33333333E-02  4.16666667E-02  2.70833333E-01  3.95833333E-01  1.40625000E-01  2.60416667E-02  2.34375000E-02  1.82291667E-02        1       1      13      38      27      10      18      28 |   0.00E+00  0.00E+00  1.52E+05  1.36E+02  4.89E+01  1.11E+00
